,Geographic Area,City,Median Income
28423,WI,Bowler village,48750.0
28424,WI,Boyceville village,37375.0
28425,WI,Boyd village,50893.0
28426,WI,Brandon village,56250.0
28427,WI,Brice Prairie CDP,68393.0
28428,WI,Brillion city,61655.0
28429,WI,Bristol village,62386.0
28430,WI,Brodhead city,40767.0
28431,WI,Brokaw village,42500.0
28432,WI,Brookfield city,92518.0
28433,WI,Brooklyn village,76471.0
28434,WI,Brown Deer village,55239.0
28435,WI,Browns Lake CDP,72462.0
28436,WI,Brownsville village,84583.0
28437,WI,Browntown village,51667.0
28438,WI,Bruce village,26324.0
28439,WI,Brule CDP,42500.0
28440,WI,Buffalo City city,45769.0
28441,WI,Burlington city,52822.0
28442,WI,Burnett CDP,39185.0
28443,WI,Butler village,47429.0
28444,WI,Butte des Morts CDP,66111.0
28445,WI,Butternut village,29167.0
28446,WI,Cable CDP,21250.0
28447,WI,Cadott village,42955.0
28448,WI,Caledonia village,69045.0
28449,WI,Cambria village,52031.0
28450,WI,Cambridge village,62708.0
28451,WI,Cameron village,42463.0
28452,WI,Campbellsport village,55104.0
28453,WI,Camp Douglas village,36563.0
28454,WI,Camp Lake CDP,54167.0
28455,WI,Caroline CDP,57083.0
28456,WI,Cascade village,55875.0
28457,WI,Casco village,43523.0
28458,WI,Cashton village,42891.0
28459,WI,Cassville village,38950.0
28460,WI,Cataract CDP,39318.0
28461,WI,Catawba village,35625.0
28462,WI,Cazenovia village,43000.0
28463,WI,Cecil village,47500.0
28464,WI,Cedarburg city,72098.0
28465,WI,Cedar Grove village,54979.0
28466,WI,Centuria village,26856.0
28467,WI,Chain O' Lakes CDP,61898.0
28468,WI,Chaseburg village,45000.0
28469,WI,Chelsea CDP,40625.0
28470,WI,Chenequa village,144500.0
28471,WI,Chetek city,36234.0
28472,WI,Chief Lake CDP,41538.0
28473,WI,Chili CDP,44167.0
28474,WI,Chilton city,47955.0
28475,WI,Chippewa Falls city,38063.0
28476,WI,Clam Lake CDP,50411.40077821012
28477,WI,Clayton village,41023.0
28478,WI,Clear Lake village,38917.0
28479,WI,Cleveland village,60000.0
28480,WI,Clinton village,53625.0
28481,WI,Clintonville city,36600.0
28482,WI,Clyman village,45417.0
28483,WI,Cobb village,44167.0
28484,WI,Cochrane village,48750.0
28485,WI,Colby city,37685.0
28486,WI,Coleman village,49609.0
28487,WI,Colfax village,34643.0
28488,WI,Collins CDP,61406.0
28489,WI,Coloma village,44167.0
28490,WI,Columbus city,58818.0
28491,WI,Combined Locks village,61034.0
28492,WI,Como CDP,58824.0
28493,WI,Conrath village,23750.0
28494,WI,Coon Valley village,50156.0
28495,WI,Cornell city,36406.0
28496,WI,Cornucopia CDP,45625.0
28497,WI,Cottage Grove village,86923.0
28498,WI,Couderay village,41667.0
28499,WI,Crandon city,36685.0
28500,WI,Crivitz village,38698.0
28501,WI,Cross Plains village,72869.0
28502,WI,Cuba City city,49458.0
28503,WI,Cudahy city,46476.0
28504,WI,Cumberland city,41544.0
28505,WI,Curtiss village,36875.0
28506,WI,Dale CDP,53438.0
28507,WI,Dallas village,36667.0
28508,WI,Dalton CDP,55625.0
28509,WI,Danbury CDP,36250.0
28510,WI,Dane village,71250.0
28511,WI,Darien village,55950.0
28512,WI,Darlington city,47326.0
28513,WI,Deerfield village,73846.0
28514,WI,Deer Park village,45417.0
28515,WI,DeForest village,69418.0
28516,WI,Delafield city,77679.0
28517,WI,Delavan city,43527.0
28518,WI,Delavan Lake CDP,51711.0
28519,WI,Dellwood CDP,35114.0
28520,WI,Denmark village,43179.0
28521,WI,De Pere city,60924.0
28522,WI,De Soto village,40938.0
28523,WI,Diamond Bluff CDP,67500.0
28524,WI,Diaperville CDP,68333.0
28525,WI,Dickeyville village,51458.0
28526,WI,Dodge CDP,31406.0
28527,WI,Dodgeville city,47031.0
28528,WI,Dorchester village,40938.0
28529,WI,Dousman village,60911.0
28530,WI,Downing village,54063.0
28531,WI,Downsville CDP,51875.0
28532,WI,Doylestown village,57083.0
28533,WI,Dresser village,40500.0
28534,WI,Drummond CDP,26875.0
28535,WI,Dunbar CDP,38942.0
28536,WI,Durand city,40689.0
28537,WI,Dyckesville CDP,76250.0
28538,WI,Eagle village,73810.0
28539,WI,Eagle Lake CDP,75476.0
28540,WI,Eagle River city,29103.0
28541,WI,Eastman village,44875.0
28542,WI,East Troy village,49013.0
28543,WI,Eau Claire city,43541.0
28544,WI,Eden village,51250.0
28545,WI,Edgar village,51397.0
28546,WI,Edgerton city,53125.0
28547,WI,Edmund CDP,41458.0
28548,WI,Egg Harbor village,56875.0
28549,WI,Eland village,44000.0
28550,WI,Elcho CDP,38875.0
28551,WI,Elderon village,39375.0
28552,WI,Eleva village,43942.0
28553,WI,Elkhart Lake village,52857.0
28554,WI,Elkhorn city,53724.0
28555,WI,Elk Mound village,50500.0
28556,WI,Ellison Bay CDP,49750.0
28557,WI,Ellsworth village,54152.0
28558,WI,Elm Grove village,114755.0
28559,WI,Elmwood village,42222.0
28560,WI,Elmwood Park village,69821.0
28561,WI,Elroy city,37708.0
28562,WI,Embarrass village,43854.0
28563,WI,Emerald CDP,50938.0
28564,WI,Endeavor village,52727.0
28565,WI,Ephraim village,51458.0
28566,WI,Ettrick village,56875.0
28567,WI,Eureka CDP,45556.0
28568,WI,Evansville city,57273.0
28569,WI,Exeland village,35833.0
28570,WI,Fairchild village,28583.0
28571,WI,Fairwater village,52083.0
28572,WI,Fall Creek village,52396.0
28573,WI,Fall River village,63512.0
28574,WI,Fennimore city,43527.0
28575,WI,Fenwood village,55625.0
28576,WI,Ferryville village,36250.0
28577,WI,Fitchburg city,61346.0
28578,WI,Florence CDP,29688.0
28579,WI,Fond du Lac city,46499.0
28580,WI,Fontana-on-Geneva Lake village,77679.0
28581,WI,Footville village,45804.0
28582,WI,Forest Junction CDP,55313.0
28583,WI,Forestville village,42031.0
28584,WI,Fort Atkinson city,50072.0
28585,WI,Fountain City city,35852.0
28586,WI,Fox Lake city,50259.0
28587,WI,Fox Point village,115523.0
28588,WI,Francis Creek village,49375.0
28589,WI,Franklin city,73148.0
28590,WI,Franks Field CDP,31875.0
28591,WI,Frederic village,33426.0
28592,WI,Fredonia village,65000.0
28593,WI,Fremont village,55000.0
28594,WI,French Island CDP,52475.0
28595,WI,Friendship village,44732.0
28596,WI,Friesland village,53333.0
28597,WI,Galesville city,49265.0
28598,WI,Gays Mills village,41477.0
28599,WI,Genoa village,41667.0
28600,WI,Genoa City village,65294.0
28601,WI,Germantown village,76973.0
28602,WI,Gibbsville CDP,62813.0
28603,WI,Gillett city,41415.0
28604,WI,Gilman village,35208.0
28605,WI,Gilmanton CDP,45313.0
28606,WI,Glenbeulah village,58068.0
28607,WI,Glendale city,62127.0
28608,WI,Glen Flora village,50411.40077821012
28609,WI,Glen Haven CDP,25625.0
28610,WI,Glenwood City city,41958.0
28611,WI,Glidden CDP,23603.0
28612,WI,Goodman CDP,27375.0
28613,WI,Gordon CDP,43333.0
28614,WI,Gotham CDP,43854.0
28615,WI,Grafton village,65098.0
28616,WI,Grand Marsh CDP,37917.0
28617,WI,Grand View CDP,34583.0
28618,WI,Granton village,37917.0
28619,WI,Grantsburg village,30536.0
28620,WI,Gratiot village,48438.0
28621,WI,Green Bay city,42826.0
28622,WI,Greenbush CDP,60714.0
28623,WI,Greendale village,63349.0
28624,WI,Greenfield city,51149.0
28625,WI,Green Lake city,44861.0
28626,WI,Greenleaf CDP,43309.0
28627,WI,Green Valley CDP,38021.0
28628,WI,Greenwood city,44028.0
28629,WI,Gresham village,31641.0
28630,WI,Hager City CDP,73068.0
28631,WI,Hales Corners village,69076.0
28632,WI,Hammond village,64674.0
28633,WI,Hancock village,29375.0
28634,WI,Hanover CDP,59271.0
28635,WI,Harrison village,94799.0
28636,WI,Hartford city,57253.0
28637,WI,Hartland village,66721.0
28638,WI,Hatfield CDP,36964.0
28639,WI,Hatley village,68929.0
28640,WI,Haugen village,46875.0
28641,WI,Hawkins village,34375.0
28642,WI,Hayward city,30074.0
28643,WI,Hazel Green village,59000.0
28644,WI,Hebron CDP,48929.0
28645,WI,Helenville CDP,60893.0
28646,WI,Herbster CDP,61250.0
28647,WI,Hewitt village,74904.0
28648,WI,Highland village,42228.0
28649,WI,Hilbert village,45804.0
28650,WI,Hillsboro city,42946.0
28651,WI,Hingham CDP,80921.0
28652,WI,Hixton village,50455.0
28653,WI,Hobart village,76607.0
28654,WI,Holcombe CDP,29583.0
28655,WI,Hollandale village,60000.0
28656,WI,Holmen village,58852.0
28657,WI,Horicon city,60265.0
28658,WI,Hortonville village,59417.0
28659,WI,Houlton CDP,91030.0
28660,WI,Howard village,59273.0
28661,WI,Howards Grove village,71875.0
28662,WI,Hudson city,62273.0
28663,WI,Humbird CDP,41563.0
28664,WI,Hurley city,33098.0
28665,WI,Hustisford village,52794.0
28666,WI,Hustler village,33750.0
28667,WI,Independence city,38382.0
28668,WI,Ingram village,40750.0
28669,WI,Iola village,41083.0
28670,WI,Iron Belt CDP,28750.0
28671,WI,Iron Ridge village,53897.0
28672,WI,Iron River CDP,36932.0
28673,WI,Ironton village,54500.0
28674,WI,Ixonia CDP,71944.0
28675,WI,Jackson village,54750.0
28676,WI,Janesville city,49001.0
28677,WI,Jefferson city,47817.0
28678,WI,Jim Falls CDP,37614.0
28679,WI,Johnson Creek village,69519.0
28680,WI,Juda CDP,62727.0
28681,WI,Jump River CDP,18750.0
28682,WI,Junction City village,37500.0
28683,WI,Juneau city,47059.0
28684,WI,Kaukauna city,55120.0
28685,WI,Kekoskee village,60000.0
28686,WI,Kellnersville village,51071.0
28687,WI,Kendall village,35313.0
28688,WI,Kennan village,31000.0
28689,WI,Kenosha city,49160.0
28690,WI,Keshena CDP,25038.0
28691,WI,Kewaskum village,59559.0
28692,WI,Kewaunee city,50048.0
28693,WI,Kiel city,52439.0
28694,WI,Kieler CDP,48750.0
28695,WI,Kimberly village,47646.0
28696,WI,King CDP,57692.0
28697,WI,Kingston village,50000.0
28698,WI,Knapp village,41429.0
28699,WI,Knowlton CDP,49844.0
28700,WI,Kohler village,85750.0
28701,WI,Krakow CDP,54063.0
28702,WI,Kronenwetter village,78000.0
28703,WI,Lac du Flambeau CDP,20160.0
28704,WI,Lac La Belle village,154375.0
28705,WI,La Crosse city,40725.0
28706,WI,Ladysmith city,35606.0
28707,WI,La Farge village,41071.0
28708,WI,Lake Arrowhead CDP,54531.0
28709,WI,Lake Camelot CDP,52750.0
28710,WI,Lake Delton village,45612.0
28711,WI,Lake Geneva city,43587.0
28712,WI,Lake Hallie village,64222.0
28713,WI,Lake Ivanhoe CDP,68000.0
28714,WI,Lake Koshkonong CDP,67031.0
28715,WI,Lake Lorraine CDP,53750.0
28716,WI,Lake Mills city,65162.0
28717,WI,Lake Nebagamon village,61694.0
28718,WI,Lake Ripley CDP,66059.0
28719,WI,Lake Sherwood CDP,57361.0
28720,WI,Lake Tomahawk CDP,38750.0
28721,WI,Lake Wazeecha CDP,50227.0
28722,WI,Lake Wisconsin CDP,76421.0
28723,WI,Lake Wissota CDP,67602.0
28724,WI,Lakewood CDP,40250.0
28725,WI,Lancaster city,44118.0
28726,WI,Lannon village,54323.0
28727,WI,Laona CDP,33438.0
28728,WI,Lauderdale Lakes CDP,70170.0
28729,WI,La Valle village,48611.0
28730,WI,Lebanon CDP,73750.0
28731,WI,Legend Lake CDP,45882.0
28732,WI,Lena village,40350.0
28733,WI,Leopolis CDP,33611.0
28734,WI,Lewis CDP,37813.0
28735,WI,Lily Lake CDP,47083.0
28736,WI,Lime Ridge village,40750.0
28737,WI,Linden village,41250.0
28738,WI,Little Chute village,57176.0
28739,WI,Little Round Lake CDP,22632.0
28740,WI,Little Sturgeon CDP,29167.0
28741,WI,Livingston village,43906.0
28742,WI,Lodi city,60938.0
28743,WI,Loganville village,56250.0
28744,WI,Lohrville village,35000.0
28745,WI,Lomira village,47083.0
28746,WI,Lone Rock village,38563.0
28747,WI,Long Lake CDP,42500.0
28748,WI,Lowell village,50000.0
28749,WI,Loyal city,34948.0
28750,WI,Lublin village,27813.0
28751,WI,Luck village,37443.0
28752,WI,Luxemburg village,61185.0
28753,WI,Lyndon Station village,41500.0
28754,WI,Lynxville village,32500.0
28755,WI,McFarland village,67961.0
28756,WI,Madison city,54896.0
28757,WI,Maiden Rock village,34750.0
28758,WI,Manawa city,49635.0
28759,WI,Manitowoc city,40076.0
28760,WI,Maple Bluff village,130577.0
28761,WI,Marathon City village,60417.0
28762,WI,Marengo CDP,31875.0
28763,WI,Maribel village,50000.0
28764,WI,Marinette city,35954.0
28765,WI,Marion city,36786.0
28766,WI,Markesan city,37772.0
28767,WI,Marquette village,41250.0
28768,WI,Marshall village,60667.0
28769,WI,Marshfield city,43639.0
28770,WI,Mason village,42813.0
28771,WI,Mattoon village,34583.0
28772,WI,Mauston city,41660.0
28773,WI,Mayville city,50293.0
28774,WI,Mazomanie village,58661.0
28775,WI,Medford city,33112.0
28776,WI,Mellen city,32054.0
28777,WI,Melrose village,36250.0
28778,WI,Melvina village,53125.0
28779,WI,Menasha city,46540.0
28780,WI,Menomonee Falls village,73350.0
28781,WI,Menomonie city,36039.0
28782,WI,Mequon city,101986.0
28783,WI,Mercer CDP,33750.0
28784,WI,Merrill city,41130.0
28785,WI,Merrillan village,35417.0
28786,WI,Merrimac village,63036.0
28787,WI,Merton village,133315.0
28788,WI,Middleton city,65283.0
28789,WI,Middle Village CDP,21667.0
28790,WI,Milladore village,52188.0
28791,WI,Millston CDP,50536.0
28792,WI,Milltown village,37639.0
28793,WI,Milton city,53628.0
28794,WI,Milwaukee city,35958.0
28795,WI,Mineral Point city,48698.0
28796,WI,Minocqua CDP,22250.0
28797,WI,Minong village,43125.0
28798,WI,Mishicot village,55329.0
28799,WI,Mole Lake CDP,22292.0
28800,WI,Mondovi city,42050.0
28801,WI,Monona city,51721.0
28802,WI,Monroe city,39698.0
28803,WI,Montello city,38710.0
28804,WI,Montfort village,51750.0
28805,WI,Monticello village,51000.0
28806,WI,Montreal city,43125.0
28807,WI,Mosinee city,58971.0
28808,WI,Mountain CDP,32500.0
28809,WI,Mount Calvary village,63750.0
28810,WI,Mount Hope village,43125.0
28811,WI,Mount Horeb village,65703.0
28812,WI,Mount Pleasant village,63295.0
28813,WI,Mount Sterling village,38750.0
28814,WI,Mukwonago village,61622.0
28815,WI,Muscoda village,38555.0
28816,WI,Muskego city,83125.0
28817,WI,Nashotah village,93125.0
28818,WI,Navarino CDP,48750.0
28819,WI,Necedah village,41875.0
28820,WI,Neenah city,54134.0
28821,WI,Neillsville city,38828.0
28822,WI,Nekoosa city,41855.0
28823,WI,Nelson village,42857.0
28824,WI,Nelsonville village,56563.0
28825,WI,Neopit CDP,27885.0
28826,WI,Neosho village,52330.0
28827,WI,Neshkoro village,41750.0
28828,WI,Newald CDP,37917.0
28829,WI,New Auburn village,52813.0
28830,WI,New Berlin city,75600.0
28831,WI,Newburg village,55625.0
28832,WI,New Glarus village,59464.0
28833,WI,New Holstein city,48827.0
28834,WI,New Lisbon city,43672.0
28835,WI,New London city,44977.0
28836,WI,New Odanah CDP,21125.0
28837,WI,New Post CDP,33281.0
28838,WI,New Richmond city,53265.0
28839,WI,Niagara city,36855.0
28840,WI,Nichols village,37031.0
28841,WI,North Bay village,94792.0
28842,WI,North Fond du Lac village,50213.0
28843,WI,North Freedom village,42969.0
28844,WI,North Hudson village,81484.0
28845,WI,Northport CDP,49625.0
28846,WI,North Prairie village,83036.0
28847,WI,Norwalk village,42500.0
28848,WI,Oak Creek city,65319.0
28849,WI,Oakdale village,50000.0
28850,WI,Oakfield village,57917.0
28851,WI,Oconomowoc city,70600.0
28852,WI,Oconomowoc Lake village,103594.0
28853,WI,Oconto city,42563.0
28854,WI,Oconto Falls city,44120.0
28855,WI,Odanah CDP,50411.40077821012
28856,WI,Ogdensburg village,49375.0
28857,WI,Ogema CDP,26992.0
28858,WI,Okauchee Lake CDP,98547.0
28859,WI,Oliver village,53333.0
28860,WI,Omro city,44375.0
28861,WI,Onalaska city,53737.0
28862,WI,Ontario village,30833.0
28863,WI,Oostburg village,58065.0
28864,WI,Oregon village,73565.0
28865,WI,Orfordville village,51823.0
28866,WI,Osceola village,46222.0
28867,WI,Oshkosh city,42650.0
28868,WI,Osseo city,43043.0
28869,WI,Owen city,31250.0
28870,WI,Oxford village,44000.0
28871,WI,Packwaukee CDP,30833.0
28872,WI,Paddock Lake village,65250.0
28873,WI,Palmyra village,50089.0
28874,WI,Pardeeville village,52451.0
28875,WI,Park Falls city,37644.0
28876,WI,Park Ridge village,63889.0
28877,WI,Patch Grove village,47500.0
28878,WI,Pella CDP,43750.0
28879,WI,Pembine CDP,59821.0
28880,WI,Pence CDP,41786.0
28881,WI,Pepin village,47083.0
28882,WI,Peshtigo city,43300.0
28883,WI,Pewaukee city,83232.0
28884,WI,Pewaukee village,59478.0
28885,WI,Phillips city,37417.0
28886,WI,Pigeon Falls village,44792.0
28887,WI,Pine River CDP,33571.0
28888,WI,Pittsville city,41691.0
28889,WI,Plain village,54444.0
28890,WI,Plainfield village,40000.0
28891,WI,Platteville city,41583.0
28892,WI,Pleasant Prairie village,72129.0
28893,WI,Plover village,57838.0
28894,WI,Plum City village,41786.0
28895,WI,Plymouth city,49769.0
28896,WI,Polonia CDP,75054.0
28897,WI,Poplar village,56750.0
28898,WI,Portage city,44239.0
28899,WI,Port Edwards village,52266.0
28900,WI,Port Washington city,62839.0
28901,WI,Port Wing CDP,38125.0
28902,WI,Post Lake CDP,36458.0
28903,WI,Potosi village,43542.0
28904,WI,Potter village,58125.0
28905,WI,Potter Lake CDP,62330.0
28906,WI,Pound village,45179.0
28907,WI,Powers Lake CDP,63333.0
28908,WI,Poynette village,60449.0
28909,WI,Poy Sippi CDP,30625.0
28910,WI,Prairie du Chien city,37887.0
28911,WI,Prairie du Sac village,55543.0
28912,WI,Prairie Farm village,28125.0
28913,WI,Prentice village,35729.0
28914,WI,Prescott city,67159.0
28915,WI,Princeton city,41875.0
28916,WI,Pulaski village,51131.0
28917,WI,Pulcifer CDP,65417.0
28918,WI,Racine city,41455.0
28919,WI,Radisson village,31563.0
28920,WI,Randolph village,43750.0
28921,WI,Random Lake village,57632.0
28922,WI,Readstown village,26250.0
28923,WI,Redgranite village,32833.0
28924,WI,Reedsburg city,46833.0
28925,WI,Reedsville village,43917.0
28926,WI,Reeseville village,41136.0
28927,WI,Reserve CDP,30966.0
28928,WI,Rewey village,38750.0
28929,WI,Rhinelander city,34355.0
28930,WI,Rib Lake village,33750.0
28931,WI,Rib Mountain CDP,77591.0
28932,WI,Rice Lake city,36147.0
28933,WI,Richfield village,93919.0
28934,WI,Richland Center city,37591.0
28935,WI,Ridgeland village,51250.0
28936,WI,Ridgeway village,47778.0
28937,WI,Rio village,54000.0
28938,WI,Ripon city,44605.0
28939,WI,River Falls city,48936.0
28940,WI,River Hills village,156250.0
28941,WI,Roberts village,61750.0
28942,WI,Rochester village,62865.0
28943,WI,Rockdale village,51071.0
28944,WI,Rockland village,60000.0
28945,WI,Rock Springs village,46458.0
28946,WI,Rome CDP,57039.0
28947,WI,Rosendale village,61806.0
28948,WI,Rosholt village,38409.0
28949,WI,Rothschild village,56656.0
28950,WI,Rudolph village,59375.0
28951,WI,St. Cloud village,60500.0
28952,WI,St. Croix Falls city,40511.0
28953,WI,St. Francis city,42808.0
28954,WI,St. Joseph CDP,76042.0
28955,WI,St. Nazianz village,46705.0
28956,WI,St. Peter CDP,73977.0
28957,WI,Sandy Hook CDP,60764.0
28958,WI,Sauk City village,51584.0
28959,WI,Saukville village,64190.0
28960,WI,Saxon CDP,50411.40077821012
28961,WI,Sayner CDP,55313.0
28962,WI,Scandinavia village,48594.0
28963,WI,Schofield city,45530.0
28964,WI,Sextonville CDP,48750.0
28965,WI,Seymour CDP,57372.0
28966,WI,Seymour city,39214.0
28967,WI,Sharon village,39583.0
28968,WI,Shawano city,40847.0
28969,WI,Sheboygan city,43381.0
28970,WI,Sheboygan Falls city,52229.0
28971,WI,Sheldon village,27083.0
28972,WI,Shell Lake city,40169.0
28973,WI,Sherwood village,95993.0
28974,WI,Shiocton village,45536.0
28975,WI,Shorewood village,64488.0
28976,WI,Shorewood Hills village,129625.0
28977,WI,Shullsburg city,41016.0
28978,WI,Silver Lake village,67917.0
28979,WI,Siren village,21696.0
28980,WI,Sister Bay village,34107.0
28981,WI,Slinger village,70503.0
28982,WI,Sobieski CDP,76349.0
28983,WI,Soldiers Grove village,29911.0
28984,WI,Solon Springs village,45972.0
28985,WI,Somerset village,63224.0
28986,WI,South Milwaukee city,51173.0
28987,WI,South Wayne village,32188.0
28988,WI,Sparta city,45234.0
28989,WI,Spencer village,49432.0
28990,WI,Spooner city,31313.0
28991,WI,Springbrook CDP,26964.0
28992,WI,Springfield CDP,50411.40077821012
28993,WI,Spring Green village,58833.0
28994,WI,Spring Valley village,54444.0
28995,WI,Stanley city,32201.0
28996,WI,Star Prairie village,55417.0
28997,WI,Stetsonville village,38250.0
28998,WI,Steuben village,50313.0
28999,WI,Stevens Point city,41312.0
29000,WI,Stockbridge village,54931.0
29001,WI,Stockholm village,36786.0
29002,WI,Stoddard village,51313.0
29003,WI,Stone Lake CDP,45417.0
29004,WI,Stoughton city,59657.0
29005,WI,Stratford village,47885.0
29006,WI,Strum village,45536.0
29007,WI,Sturgeon Bay city,46906.0
29008,WI,Sturtevant village,62973.0
29009,WI,Suamico village,83912.0
29010,WI,Sullivan village,45500.0
29011,WI,Summit village,101510.0
29012,WI,Summit Lake CDP,55000.0
29013,WI,Sun Prairie city,66177.0
29014,WI,Superior city,40198.0
29015,WI,Superior village,56875.0
29016,WI,Suring village,24531.0
29017,WI,Sussex village,80263.0
29018,WI,Tainter Lake CDP,66250.0
29019,WI,Taycheedah CDP,64213.0
29020,WI,Taylor village,35455.0
29021,WI,Tennyson village,51458.0
29022,WI,Theresa village,52237.0
29023,WI,Thiensville village,56500.0
29024,WI,Thornton CDP,43571.0
29025,WI,Thorp city,37500.0
29026,WI,Three Lakes CDP,40938.0
29027,WI,Tichigan CDP,80064.0
29028,WI,Tigerton village,38750.0
29029,WI,Tilleda CDP,24583.0
29030,WI,Tomah city,40750.0
29031,WI,Tomahawk city,38462.0
29032,WI,Tony village,36058.0
29033,WI,Townsend CDP,30625.0
29034,WI,Trego CDP,40417.0
29035,WI,Trempealeau village,46488.0
29036,WI,Tunnel City CDP,56500.0
29037,WI,Turtle Lake village,37917.0
29038,WI,Turtle Lake CDP,56607.0
29039,WI,Tustin CDP,56000.0
29040,WI,Twin Lakes village,59671.0
29041,WI,Two Rivers city,40419.0
29042,WI,Union Center village,35625.0
29043,WI,Union Grove village,59913.0
29044,WI,Unity village,39464.0
29045,WI,Valders village,45625.0
29046,WI,Van Dyne CDP,56500.0
29047,WI,Verona city,87286.0
29048,WI,Vesper village,48472.0
29049,WI,Viola village,36607.0
29050,WI,Viroqua city,37477.0
29051,WI,Wabeno CDP,38500.0
29052,WI,Waldo village,55583.0
29053,WI,Wales village,96450.0
29054,WI,Walworth village,45417.0
29055,WI,Warrens village,54464.0
29056,WI,Washburn city,40319.0
29057,WI,Waterford village,64590.0
29058,WI,Waterloo city,69779.0
